name,site,phone,full_address,street,city,postal_code,state,country,latitude,longitude,photo,working_hours,business_status,about,description,location_link
Port Bolivar Community Park,,,"Port Bolivar, TX 77650",,Port Bolivar,77650,Texas,United States of America,29.3827684,-94.76220909999999,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Hns-T07nSgpiLc2_3PR6qg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=317.68246&pitch=0&thumbfov=100,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Children"": {""Good for kids"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Port+Bolivar+Community+Park/@29.3827684,-94.76220909999999,14z/data=!4m8!1m2!2m1!1sPort+Bolivar+Community+Park!3m4!1s0x863f75f06473cacf:0x525e835102da15c7!8m2!3d29.3827684!4d-94.76220909999999"
West End Dog Recreation Area,https://www.galvestontx.gov/169/Parks-Recreation,+1 409-797-3700,"2115 83rd St, Galveston, TX 77554",2115 83rd St,Galveston,77554,Texas,United States of America,29.2606514,-94.8506996,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npG7fFX0r2is309uo33AVraJy3ZX2Sr2bjRujtDJIEpW_eLweFINs7_wSMU--jb6m-C4y5v4KOGUXFuPcXIobp1hMWme6fwjMQSjzHrEqCtGskzICi-DtoUKuXWLKaHDG7VfQY=w800-h500-k-no,"{""Monday"": ""6AM-8PM"", ""Tuesday"": ""6AM-8PM"", ""Wednesday"": ""6AM-8PM"", ""Thursday"": ""6AM-8PM"", ""Friday"": ""6AM-8PM"", ""Saturday"": ""6AM-8PM"", ""Sunday"": ""6AM-8PM""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Picnic tables"": true}, ""Pets"": {""Dog park"": true, ""Dogs allowed"": true}}",,"https://www.google.com/maps/place/West+End+Dog+Recreation+Area/@29.2606514,-94.8506996,14z/data=!4m8!1m2!2m1!1sWest+End+Dog+Recreation+Area!3m4!1s0x863f9d53d05889a9:0xbd23e57656d7fbbc!8m2!3d29.2606514!4d-94.8506996"
Port Neches Pickleball Court,,,"1005 Merriman St, Port Neches, TX 77651",1005 Merriman St,Port Neches,77651,Texas,United States of America,29.992775499999997,-93.9523382,https://lh3.googleusercontent.com/gps-cs-s/AC9h4no5pwzC3A7vBiRSs_OnaNfacMMeq0QawbQZONau8li7zLkYlse0UIc-WOLtVu5d0ahVKnqFZ1X8nQMshFEA60wpfJg051ZbaR8ioeyNXu-4ocYONoX1mmP41pxUew406cDmWZUqumawI5qZ=w800-h500-k-no,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,{},,"https://www.google.com/maps/place/Port+Neches+Pickleball+Court/@29.992775499999997,-93.9523382,14z/data=!4m8!1m2!2m1!1sPort+Neches+Pickleball+Court!3m4!1s0x863eb10055b095f7:0xfe43f655776fb3dc!8m2!3d29.992775499999997!4d-93.9523382"
Port Neches Riverfront Park,http://www.ci.port-neches.tx.us/?page_id=637,+1 409-719-4280,"601 Grigsby Ave, Port Neches, TX 77651",601 Grigsby Ave,Port Neches,77651,Texas,United States of America,29.9951671,-93.9515009,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrvnDW47vcVP59cSiTTYdvsp-QeQ_JdTKqdSPyI14GMPZHwMviiGE0oCLSMYyGstLKWRJb8n2s98zrurzg04IAuEaUBpaOTWRQZcYABGGTbfJjO4-UdMeCk96j7Xj-oEpME5qg1=w800-h500-k-no,"{""Monday"": ""8AM-8PM"", ""Tuesday"": ""8AM-8PM"", ""Wednesday"": ""8AM-8PM"", ""Thursday"": ""8AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""8AM-8PM"", ""Sunday"": ""8AM-8PM""}",OPERATIONAL,"{""Highlights"": {""Picnics"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Picnic tables"": true, ""Public restroom"": true, ""Slides"": true, ""Swings"": true, ""Volleyball court"": true}, ""Children"": {""Good for kids"": true, ""Good for kids birthday"": true, ""Playground"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Port+Neches+Riverfront+Park/@29.9951671,-93.9515009,14z/data=!4m8!1m2!2m1!1sPort+Neches+Riverfront+Park!3m4!1s0x863eb1775096bb0d:0x22c649712b5874ed!8m2!3d29.9951671!4d-93.9515009"
Port Neches Riverfront Park,https://pnriverfest.com/,+1 409-727-9154,"Park St, Port Neches, TX 77651",Park St,Port Neches,77651,Texas,United States of America,29.9963619,-93.9509745,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noI0nYnM6j5sAiw6VgvdQqHaxs0ySMvZ-JHdQqQzpBks6cdyMM2iIDhYu6ZvB3UpvXWC7iBeeaNflCXHkXlGpG0pHUhp3m6dA4YMlpYizNBwnCpyBideGdrz2H7LqRckuoe2dDS=w800-h500-k-no,"{""Monday"": ""6AM-9PM"", ""Tuesday"": ""6AM-9PM"", ""Wednesday"": ""6AM-9PM"", ""Thursday"": ""6AM-9PM"", ""Friday"": ""6AM-9PM"", ""Saturday"": ""6AM-9PM"", ""Sunday"": ""6AM-9PM""}",OPERATIONAL,"{""Highlights"": {""Picnics"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Picnic tables"": true, ""Public restroom"": true, ""Swings"": true}, ""Children"": {""Good for kids"": true, ""Playground"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Port+Neches+Riverfront+Park/@29.9963619,-93.9509745,14z/data=!4m8!1m2!2m1!1sPort+Neches+Riverfront+Park!3m4!1s0x863eb1353f4a8165:0x722f3911d163fca0!8m2!3d29.9963619!4d-93.9509745"
Ridgewood Apartments,https://www.ridgewood-apts.com/,+1 409-727-1443,"693 Ridgewood Dr, Port Neches, TX 77651",693 Ridgewood Dr,Port Neches,77651,Texas,United States of America,29.961530999999997,-93.96812299999999,https://lh3.googleusercontent.com/p/AF1QipMO_bauWXJcZFPjrWgm4DqwHF8beJ2q46qdPL9w=w800-h500-k-no,,OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Maintenance"": true, ""Outdoor Space"": true, ""Pets welcome"": true, ""Swimming pool"": true}, ""Parking"": {""On-site parking"": true}, ""Pets"": {""Dog park"": true, ""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Ridgewood+Apartments/@29.961530999999997,-93.96812299999999,14z/data=!4m8!1m2!2m1!1sRidgewood+Apartments!3m4!1s0x863eb120101066a3:0x16453f196f393abc!8m2!3d29.961530999999997!4d-93.96812299999999"
Central Park,,,"2116 Merriman St, Port Neches, TX 77651",2116 Merriman St,Port Neches,77651,Texas,United States of America,29.978077199999998,-93.9543264,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nqcywiOMU2fQl7l5-l4lOOqjc1hXRpVxIxByNQEUFHx3VgMxLHf7RwO_JhqfdWjgrvBaj3hct06gdlcGS_BlC17cVIEuui4pEO_GrGMKdm7J0dyuUSrFZTchkkqTZpjwQmginRU=w800-h500-k-no,"{""Monday"": ""6AM-9PM"", ""Tuesday"": ""6AM-9PM"", ""Wednesday"": ""6AM-9PM"", ""Thursday"": ""6AM-9PM"", ""Friday"": ""6AM-9PM"", ""Saturday"": ""6AM-9PM"", ""Sunday"": ""6AM-9PM""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true}, ""Children"": {""Good for kids"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Central+Park/@29.978077199999998,-93.9543264,14z/data=!4m8!1m2!2m1!1sCentral+Park!3m4!1s0x863eb11ac5dadc0b:0xf4c1be0d724969f3!8m2!3d29.978077199999998!4d-93.9543264"
Shark Crossing Playground and Spray Park,,+1 409-958-8801,"5086 S 6th Ave, Sabine Pass, TX 77655",5086 S 6th Ave,Sabine Pass,77655,Texas,United States of America,29.734743599999998,-93.89452829999999,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrTBb_4z0XVbsVBciBzk5whNtT7IR5yGPfbXw6e6oywNKwFXIhZSIqAnzDEvUj9YpPamZRWGJt6nXqYHzSSyUW8ziZhwTqUFcOx09rFNW3pubryLlg5VpoyNfrNUgNmc9cgvtKM=w800-h500-k-no,"{""Monday"": ""6AM-9PM"", ""Tuesday"": ""6AM-9PM"", ""Wednesday"": ""6AM-9PM"", ""Thursday"": ""6AM-9PM"", ""Friday"": ""6AM-9PM"", ""Saturday"": ""6AM-9PM"", ""Sunday"": ""6AM-9PM""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Children"": {""Good for kids"": true}}",,"https://www.google.com/maps/place/Shark+Crossing+Playground+and+Spray+Park/@29.734743599999998,-93.89452829999999,14z/data=!4m8!1m2!2m1!1sShark+Crossing+Playground+and+Spray+Park!3m4!1s0x863ea2a64b529edf:0xf3b45e47bb229ab2!8m2!3d29.734743599999998!4d-93.89452829999999"
Exquisette Park,http://cityofsilsbee.com/,+1 409-385-3714,"410 S 21st St, Silsbee, TX 77656",410 S 21st St,Silsbee,77656,Texas,United States of America,30.3535862,-94.1977027,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrFAQYqWRjjBBZQeRIKADsBdms-Mzee26pEexvc_NvlK1vQQynsT2oakLUGjiE1_52wKId1aRBZi0RqMCp9ABSagWha2Sf3Aj54fBRtRVVWVUVInlg6uaK8BQkC4BFeDsp3KGCX=w800-h500-k-no,"{""Monday"": ""8AM-11PM"", ""Tuesday"": ""8AM-11PM"", ""Wednesday"": ""8AM-11PM"", ""Thursday"": ""8AM-11PM"", ""Friday"": ""8AM-11PM"", ""Saturday"": ""8AM-11PM"", ""Sunday"": ""8AM-11PM""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Picnic tables"": true, ""Public restroom"": true, ""Slides"": true, ""Swings"": true}, ""Children"": {""Good for kids"": true, ""Playground"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Exquisette+Park/@30.3535862,-94.1977027,14z/data=!4m8!1m2!2m1!1sExquisette+Park!3m4!1s0x86393b76d0df7fef:0xb8d801ed6928e2eb!8m2!3d30.3535862!4d-94.1977027"
Lions Club Park,http://www.cityofsourlake.com/,,"485 S Ann St, Sour Lake, TX 77659",485 S Ann St,Sour Lake,77659,Texas,United States of America,30.1366962,-94.4115561,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nq3a7rf6yp5FuapiqhqKxsxFuZpP76o8DuGTfMa8uInrk-RdA7SZ1pwjjXfbfNBnH0Q06d9Cp2sLiAEQ9nJRFGkZ001oTYglYlUTwwPaAcqOUbcpigV2e-OVYw2eAqLCIdwZAPLiA=w800-h500-k-no,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"{""Highlights"": {""Picnics"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Picnic tables"": true, ""Public restroom"": true, ""Slides"": true, ""Swings"": true}, ""Children"": {""Good for kids"": true, ""Good for kids birthday"": true, ""Playground"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Lions+Club+Park/@30.1366962,-94.4115561,14z/data=!4m8!1m2!2m1!1sLions+Club+Park!3m4!1s0x8638d56a6426fa89:0x291e47cd782ab385!8m2!3d30.1366962!4d-94.4115561"
Borger Dog Park,https://www.borgertx.gov/442/Borger-Dog-Park,+1 806-273-0900,"Borger, TX 79007",,Borger,79007,Texas,United States of America,35.6652031,-101.4040953,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npvWbLF9Tgeq2fK8YCazOejJnGnDWnPaeyyDy30GQse41Y9huOC2omwuiAuiLR6ueNd91zH7qbDNQCyMTxMZPZeZVn9MUIR-FvlWJV6sdx0QMG_mPGUUJiFKFjWnyxrPELms584=w800-h500-k-no,"{""Monday"": ""6AM-10PM"", ""Tuesday"": ""6AM-10PM"", ""Wednesday"": ""6AM-10PM"", ""Thursday"": ""6AM-10PM"", ""Friday"": ""6AM-10PM"", ""Saturday"": ""6AM-10PM"", ""Sunday"": ""6AM-10PM""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Children"": {""Good for kids"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Borger+Dog+Park/@35.6652031,-101.4040953,14z/data=!4m8!1m2!2m1!1sBorger+Dog+Park!3m4!1s0x8706df42ee4182e1:0x8fbedf1ed9faac5e!8m2!3d35.6652031!4d-101.4040953"
Winnie Stowell County Park,https://www.co.chambers.tx.us/facilities/facility/details/winniestowellpark-59,+1 409-267-2644,"335 S Park St, Winnie, TX 77665",335 S Park St,Winnie,77665,Texas,United States of America,29.811238499999998,-94.3802407,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrDmGnAy3CEjZtlMsWVjsI93LwTernJC1fbVXFM_hW8tTuz_rvRwY1SZTOlvdb7Ztw8xQNECeBjXcAyePnFfeaFTt1Jp-DL57q8Rq5f4bAE4hjyXnaJAsioDacwgGHso7-8Xw=w800-h500-k-no,"{""Monday"": ""7AM-7:30PM"", ""Tuesday"": ""7AM-7:30PM"", ""Wednesday"": ""7AM-7:30PM"", ""Thursday"": ""7AM-7:30PM"", ""Friday"": ""7AM-7:30PM"", ""Saturday"": ""7AM-7:30PM"", ""Sunday"": ""7AM-7:30PM""}",OPERATIONAL,"{""Highlights"": {""Picnics"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Public restroom"": true, ""Slides"": true, ""Swings"": true}, ""Children"": {""Good for kids"": true, ""Good for kids birthday"": true, ""Playground"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Winnie+Stowell+County+Park/@29.811238499999998,-94.3802407,14z/data=!4m8!1m2!2m1!1sWinnie+Stowell+County+Park!3m4!1s0x863ed8b4e568859d:0x1de9e6a58c57f91b!8m2!3d29.811238499999998!4d-94.3802407"
Claiborne West Park,http://www.co.orange.tx.us/,+1 409-745-2255,"I-10, Vidor, TX 77662",I-10,Vidor,77662,Texas,United States of America,30.1318259,-93.92128629999999,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noo-IbjjLcyBmeRAcIiEDUv3fbuMz2LngBmIYZPNMUaqGbrNDURkWEYyVZdG327f8ZJZ6jYsvrM2w-ZavBVRFHXEJc9oADfgWgLKmRnfmfNtrAq8V1i9YY4HBVl0WqZV2fdTIs6bQ=w800-h500-k-no,"{""Monday"": ""7:30AM-5PM"", ""Tuesday"": ""7:30AM-5PM"", ""Wednesday"": ""7:30AM-5PM"", ""Thursday"": ""7:30AM-5PM"", ""Friday"": ""7:30AM-5PM"", ""Saturday"": ""7:30AM-5PM"", ""Sunday"": ""7:30AM-5PM""}",OPERATIONAL,"{""Highlights"": {""Picnics"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Activities"": {""Hiking"": true}, ""Amenities"": {""Barbecue grill"": true, ""Baseball field"": true, ""Basketball court"": true, ""Has a tennis court"": true, ""Picnic tables"": true, ""Public restroom"": true, ""Slides"": true, ""Swings"": true, ""Volleyball court"": true}, ""Children"": {""Good for kids"": true, ""Good for kids birthday"": true, ""Kid-friendly hikes"": true, ""Playground"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Claiborne+West+Park/@30.1318259,-93.92128629999999,14z/data=!4m8!1m2!2m1!1sClaiborne+West+Park!3m4!1s0x86394d6d816eaa75:0x2d7f08147bbaf008!8m2!3d30.1318259!4d-93.92128629999999"
Pachar Veterinary Hospital Dog Park,,,"3402 W Park Ave, Orange, TX 77630",3402 W Park Ave,Orange,77630,Texas,United States of America,30.110412699999998,-93.7708811,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6QvYs0tP9ARWhcuchxo-Zw&cb_client=search.gws-prod.gps&w=800&h=500&yaw=2.4263709&pitch=0&thumbfov=100,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Open 24 hours""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible parking lot"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Pachar+Veterinary+Hospital+Dog+Park/@30.110412699999998,-93.7708811,14z/data=!4m8!1m2!2m1!1sPachar+Veterinary+Hospital+Dog+Park!3m4!1s0x8639552a1476df83:0xd74af509c5063016!8m2!3d30.110412699999998!4d-93.7708811"
Raymond Gould Park,https://www.co.orange.tx.us/departments/Parks,+1 409-745-2255,"Vidor, TX 77662",,Vidor,77662,Texas,United States of America,30.134272199999998,-94.0042986,,"{""Monday"": ""7:30AM-5PM"", ""Tuesday"": ""7:30AM-5PM"", ""Wednesday"": ""7:30AM-5PM"", ""Thursday"": ""7:30AM-5PM"", ""Friday"": ""7:30AM-5PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Picnic tables"": true, ""Public restroom"": true}, ""Children"": {""Good for kids"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Raymond+Gould+Park/@30.134272199999998,-94.0042986,14z/data=!4m8!1m2!2m1!1sRaymond+Gould+Park!3m4!1s0x86394b191f821cbf:0xa58ad42e60559f1b!8m2!3d30.134272199999998!4d-94.0042986"
Raymond Gould Community Center,,+1 409-745-2255,"385 Claiborne St, Vidor, TX 77662",385 Claiborne St,Vidor,77662,Texas,United States of America,30.134498299999997,-94.0030333,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrKMW6WvbvvgOZhX3UwogdoHjCMmrq23tqpQV6f5-rqsBmfmeqWnxvI2CtR8US6zn3E_DjOysbmii8JcfMNHJp1pU-ReyNs7PtY3lBi28ygYX5pnHPZBJej2yHWShpTchpf1FbU=w800-h500-k-no,"{""Monday"": ""7:30AM-4PM"", ""Tuesday"": ""7:30AM-4PM"", ""Wednesday"": ""7:30AM-4PM"", ""Thursday"": ""7:30AM-4PM"", ""Friday"": ""7:30AM-4PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true, ""Wheelchair accessible restroom"": true}, ""Amenities"": {""Restroom"": true}, ""Children"": {""Good for kids birthday"": true}}",,"https://www.google.com/maps/place/Raymond+Gould+Community+Center/@30.134498299999997,-94.0030333,14z/data=!4m8!1m2!2m1!1sRaymond+Gould+Community+Center!3m4!1s0x86394b718a3a1a13:0xdccb9ed7d58faaae!8m2!3d30.134498299999997!4d-94.0030333"
Vidor Animal Control,,+1 409-769-8718,"155 Watts St, Vidor, TX 77662",155 Watts St,Vidor,77662,Texas,United States of America,30.130970899999998,-94.00493809999999,https://lh3.googleusercontent.com/gps-cs-s/AC9h4noGKkNJnHx2zb-i2VnjxP4NoB3r9g8E8I4p1t25nQ7ez-XcvlNB-7JW4lfYyRY_gm7RnosThBdq1LJVPDsE2-XeockAno5gKsmV0FatHGkQTW7M7CohBV5H5OQiAvQyzNcg8oe-=w800-h500-k-no,"{""Monday"": ""7:30AM-4PM"", ""Tuesday"": ""7:30AM-4PM"", ""Wednesday"": ""7:30AM-4PM"", ""Thursday"": ""7:30AM-4PM"", ""Friday"": ""7:30AM-4PM"", ""Saturday"": ""Closed"", ""Sunday"": ""Closed""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}}",,"https://www.google.com/maps/place/Vidor+Animal+Control/@30.130970899999998,-94.00493809999999,14z/data=!4m8!1m2!2m1!1sVidor+Animal+Control!3m4!1s0x86394b6cdb0d7995:0x8a9ae1b57d1acb6f!8m2!3d30.130970899999998!4d-94.00493809999999"
Sundew Trail,https://www.nps.gov/places/sundew-trail.htm,,"Warren, TX 77664",,Warren,77664,Texas,United States of America,30.5477545,-94.41017289999999,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrfDlekYHLzbsggJfPXMFV5XVk20-POCXIoPbF-sVjMHGRezSqgO7vUqZGRWiuOjt6qnaJAlXrhuTNAGshFX2q3UgmVRi66l5M_SkNH_dNG6h9aCTRRpuRbJK47KEWXf1MV_AB-=w800-h500-k-no,,OPERATIONAL,"{""Highlights"": {""Picnics"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Activities"": {""Birdwatching"": true, ""Hiking"": true, ""Loop trail"": true, ""Trail difficulty"": true, ""Walking"": true}, ""Amenities"": {""Picnic tables"": true, ""Public restroom"": true}, ""Children"": {""Good for kids"": true, ""Kid-friendly hikes"": true}, ""Pets"": {""Dogs allowed outside"": true}}",,"https://www.google.com/maps/place/Sundew+Trail/@30.5477545,-94.41017289999999,14z/data=!4m8!1m2!2m1!1sSundew+Trail!3m4!1s0x8638e311ede3e213:0x44bd8287b8db4241!8m2!3d30.5477545!4d-94.41017289999999"
Village Mills RV Park,http://www.villagemillsrv.com/,+1 409-853-0008,"234 Gore Store Rd, Village Mills, TX 77663",234 Gore Store Rd,Village Mills,77663,Texas,United States of America,30.5082573,-94.3977864,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrV-0tlU3BDTFtH00rtsrWXQmRGDmdENJ5ieb84tdfmI51DzH54ecWEHrcAW7IxDq03qY72sHgEleATdzaFCsrwrPycKA9dwGGcix7CVdYHObN-whEw_u9OdiPPc5NocFB7fKuf=w800-h500-k-no,,CLOSED_PERMANENTLY,"{""Children"": {""Good for kids"": true}}",,"https://www.google.com/maps/place/Village+Mills+RV+Park/@30.5082573,-94.3977864,14z/data=!4m8!1m2!2m1!1sVillage+Mills+RV+Park!3m4!1s0x8638e1b31ca280e9:0xd8c21cf2a2284b50!8m2!3d30.5082573!4d-94.3977864"
Woodbridge Dog Park,https://www.twp.woodbridge.nj.us/861/Dog-Park,+1 732-855-0600,"597-699 Cliff Rd, Sewaren, NJ 07077",597-699 Cliff Rd,Sewaren,07077,New Jersey,United States of America,40.5576988,-74.25515109999999,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrMwvSVecPY4WneudUSOjweambv13WGJZhe4NJ9tePkEFzhEEHpa2oMP9LYFSODZiiYudO1wdNeouNju1YjnCeA4lf4p8Xc5f2N08_aykUX5h3OyMuZ2_fNNShz2QqanvaNhMEv=w800-h500-k-no,"{""Monday"": ""Open 24 hours"", ""Tuesday"": ""Open 24 hours"", ""Wednesday"": ""Open 24 hours"", ""Thursday"": ""Open 24 hours"", ""Friday"": ""Open 24 hours"", ""Saturday"": ""Open 24 hours"", ""Sunday"": ""Closed""}",OPERATIONAL,"{""Children"": {""Good for kids"": true}, ""Pets"": {""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Woodbridge+Dog+Park/@40.5576988,-74.25515109999999,14z/data=!4m8!1m2!2m1!1sWoodbridge+Dog+Park!3m4!1s0x89c3b4fd1a592943:0x3f9e66ff33e9c6f0!8m2!3d40.5576988!4d-74.25515109999999"
East County Park,https://www.somersetcountyparks.org/east-county-park,+1 908-753-8000,"40 Reinman Rd, Warren, NJ 07059",40 Reinman Rd,Warren,07059,New Jersey,United States of America,40.6375721,-74.49366289999999,https://lh3.googleusercontent.com/gps-cs-s/AC9h4npXILSwr_QmKnmwvntFz8nx_SW6PGX-dRTfoxek48B_TIGFb6-kjjz4VygmCSCAofcg2CCmM0B7qJc0fDtnMgWaoiJkpJDEx1psFxacr1YBPoc0YFj2d2DSE0FDToSK6ySBgUL59g=w800-h500-k-no,"{""Monday"": ""8AM-7:30PM"", ""Tuesday"": ""8AM-7:30PM"", ""Wednesday"": ""8AM-7:30PM"", ""Thursday"": ""8AM-7:30PM"", ""Friday"": ""8AM-7:30PM"", ""Saturday"": ""8AM-7:30PM"", ""Sunday"": ""8AM-7:30PM""}",OPERATIONAL,"{""Highlights"": {""Picnics"": true}, ""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Activities"": {""Hiking"": true}, ""Amenities"": {""Picnic tables"": true}, ""Children"": {""Good for kids"": true, ""Kid-friendly hikes"": true}, ""Parking"": {""On-site parking"": true}, ""Pets"": {""Dog park"": true, ""Dogs allowed"": true}}",,"https://www.google.com/maps/place/East+County+Park/@40.6375721,-74.49366289999999,14z/data=!4m8!1m2!2m1!1sEast+County+Park!3m4!1s0x89c3bb9f43274b95:0x949f95a8a7e7b4f5!8m2!3d40.6375721!4d-74.49366289999999"
Edison-Metuchen Community Dog Park,,,"Whitman Ave, Edison, NJ 08837",Whitman Ave,Edison,08837,New Jersey,United States of America,40.5280182,-74.3683484,https://lh3.googleusercontent.com/gps-cs-s/AC9h4nrRSFB6dr_eJpM_HE5VTBwrEICVaqEZqq_pXiGz6-vrtnaESzYqQ6ho6X7hzSCcA3xzZBH-sjT-S5xUnn9PjoHfeDT7-58gYDf_AE_kxEVC8loSwW-113VvEcjOgtvlCkDbiIDo3A=w800-h500-k-no,"{""Monday"": ""6:30AM-8PM"", ""Tuesday"": ""6:30AM-8PM"", ""Wednesday"": ""6:30AM-8PM"", ""Thursday"": ""6:30AM-8PM"", ""Friday"": ""6:30AM-8PM"", ""Saturday"": ""6:30AM-8PM"", ""Sunday"": ""6:30AM-8PM""}",OPERATIONAL,"{""Accessibility"": {""Wheelchair accessible entrance"": true, ""Wheelchair accessible parking lot"": true}, ""Amenities"": {""Slides"": true, ""Swings"": true}, ""Children"": {""Good for kids"": true, ""Playground"": true}, ""Pets"": {""Dog park"": true, ""Dogs allowed"": true}}",,"https://www.google.com/maps/place/Edison-Metuchen+Community+Dog+Park/@40.5280182,-74.3683484,14z/data=!4m8!1m2!2m1!1sEdison-Metuchen+Community+Dog+Park!3m4!1s0x89c3c826a79c148d:0xbb00dd5aa97800a3!8m2!3d40.5280182!4d-74.3683484"
